KG.Code;Katastralgemeinde;EZ;PLZ;Straße;ON;Gst.;Gst.Fl.;ErwArt;Erwerbsdatum;Widmung;Bauklasse;Gebäudehöhe;Bauweise;Zusatz;Schutzzone;Wohnzone;öZ;Bausperre;seit/bis;zuordnung;Geschoße;parz.;VeräußererCode;Erwerbercode;Zähler;Nenner;BJ;TZ;Kaufpreis ;/m² Gfl.;AbbruchfixEU;m³ Abbruch;AbbruchkostEU;FreimachfixEU;Freimachfläche;FreimachkostEU;Baureifgest;% Widmung;Baurecht;Bis;auf EZ;Stammeinlage;sonst_wid;sonst_wid_prz;ber. Kaufpreis;Bauzins
01806;Mauer;479;1230;Gebirgsgasse;80;777;1345;Kaufvertrag;20.08.2020;W;I;5,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;5754/20;870000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;870000;
01806;Mauer;2047;1230;Heißgasse;52;1122/10;535;Kaufvertrag;25.11.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;6217/20;825000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;825000;
01801;Atzgersdorf;267;1230;Josef-Österreicher-Gasse;15;242/2;352;Kaufvertrag;28.10.2020;GB;I;7,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;129/21;385000;1093,75;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;385000;
01803;Inzersdorf;3402;1230;Vöschergasse;10;1551/154;497;Kaufvertrag;02.12.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;6339/20;1300000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1300000;
01668;Süßenbrunn;498;1220;Auf der Haide;4;362/19;390;Kaufvertrag;18.11.2020;W;I;6,5;g;40%;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;577/21;387000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;387000;
01660;Kagran;310;1220;Donaufelder Straße;189-191;855/11;1375;Kaufvertrag;29.06.2020;GB;III;;g;GV;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;;496/21;4000000;2909,091;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4000000;
01660;Kagran;3171;1220;Doningasse;9;1929;567;Kaufvertrag;15.01.2021;W;I;;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;538/21;913745;1611,543;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;913745;
01660;Kagran;3179;1220;Doningasse;7;1967;612;Kaufvertrag;29.01.2021;W;I;;o;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;599/21;986255;1611,528;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;986255;
01658;Hirschstetten;1908;1220;Kapellergasse;;383/21;732;Kaufvertrag;12.11.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;;6708/20;679000;927,5956;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;679000;
01651;Aspern;5297;1220;Margaritenweg;;591/247;399;Kaufvertrag;25.11.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;336/21;385000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;385000;
01651;Aspern;1637;1220;Hausfeldstraße;97;543/53;501;Kaufvertrag;22.12.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;9;9;1;1;;641/21;250000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;250000;
01658;Hirschstetten;608;1220;Brunellengasse;13;319/8;709;Kaufvertrag;15.10.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;8;1;1;;856/21;550000;775,7405;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;550000;
01651;Aspern;6702;1220;Am Mühlwasser;41;1102/406;184;Kaufvertrag;10.12.2020;GS;;;;130m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;8;9;1;1;2021;437/21;650000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;650000;
01651;Aspern;502;1220;Springenfelserbengrund;8-10;1058/1;1012;Kaufvertrag;23.12.2020;GS;;;;100 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;870/21;349000;344,8617;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;349000;
01660;Kagran;4616;1220;Tokiostraße;;954/15;3140;Kaufvertrag;29.04.2020;GB;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;9;9;1;1;;6759/20;13000000;4140,127;0;0;0;0;0;0;FALSCH;80;FALSCH;;;FALSCH;GBGVI 4,5g;20;13000000;
01660;Kagran;379;1220;Tokiostraße;;1007;68;MA 64-Bescheid;12.10.2020;GB;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;9;1;1;1;;;183600;2700;0;0;0;0;0;0;FALSCH;80;FALSCH;;;FALSCH;GBGVI 4,5g;20;183600;
01305;Meidling;2284;1120;Malfattigasse;18;.1319;450;Kaufvertrag;01.09.2020;W;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;;J;8;8;1;1;;450/21;4628000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4628000;
01657;Leopoldstadt;1593;1020;Rotensterngasse;9-11;944;741;Kaufvertrag;15.12.2020;GB;III;;g;Wohnzone;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;5;J;8;8;1;1;;338/21;13050000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;13050000;
01307;Sechshaus;461;1150;Diefenbachgasse;7-9;272;66;Kaufvertrag;18.11.2020;GB;IV;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;1;1;1;;;268170;4063,182;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;GB  III g , +Gb  II g;50 +10;268170;
01306;Rudolfsheim;1665;1150;Anschützgasse;40;1579;1;Kaufvertrag;25.05.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;1;1;1;;;3720;3720;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3720;
01513;Untersievering;433;1190;Kroneggergasse;24;299/3;23;MA 64-Bescheid;28.01.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;39100;1700;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;39100;
01404;Neuwaldegg;248;1170;Waldrandweg;58;253/72;19;MA 64-Bescheid;02.03.2020;W;I;4,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;11020;580;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;11020;
01401;Dornbach;47;1170;Czartoryskigasse;85;733/15;2;MA 64-Bescheid;21.02.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;1;9;1;1;;;1680;840;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1680;
01102;Inzersdorf Stadt;3837;1100;Macholdastraße;52;989/108;258;Kaufvertrag;08.07.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;1998;6410/20;328000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;328000;
01102;Inzersdorf Stadt;4082;1100;Kreutzingergasse;8;586/104;385;Kaufvertrag;10.12.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;460/21;426000;1106,494;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;426000;
01658;Hirschstetten;33;1220;Fundergasse;;24/2;190;MA 64-Bescheid;07.08.2020;Spk;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;1;9;1;1;;;26600;140;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;26600;
01805;Liesing;601;1230;Rudolf-Waisenhorn-Gasse;;543/9;1702;GRA Beschluss;01.03.2021;Sww;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;1;1;1;;;82972,5;48,74971;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;82972;
01204;Hadersdorf;709;1140;Mauerbachstraße;131;112/29;693;Kaufvertrag;30.04.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;9;1;1;;29/21;450000;721,5007;0;0;50000;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;500000;
01204;Hadersdorf;2777;1140;Jakob-Gremdlinger-Straße;15-17;1169;1790;Kaufvertrag;15.10.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;6336/20;1757000;981,5643;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1757000;
01206;Hütteldorf;2776;1140;Gamandergasse;23;1301;480;Kaufvertrag;17.12.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;3;J;9;9;1;1;;488/21;1070000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1070000;
01206;Hütteldorf;3458;1140;Linzer Straße;356/105;546/36;192;Kaufvertrag;14.01.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;528/21;430000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;430000;
01214;Unterbaumgarten;750;1140;Schamborgasse;8;199/19;366;Kaufvertrag;03.11.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;6620/20;612500;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;612500;
01302;Fünfhaus;1118;1150;Toldgasse;3;.698;504;Kaufvertrag;14.12.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;9;9;1;1;;579/21;2200000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2200000;
01306;Rudolfsheim;130;1150;Sechshauser Straße;82-84;61;603;Kaufvertrag;18.12.2020;GB;IV;18,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;4;J;8;8;1;1;;258/21;4291276;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;4291276;
01104;Oberlaa Land;503;1100;Unter - Laaer -Straße;3-5;2054/2;1369;Kaufvertrag;03.08.2020;GB;I;4,5;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;8;1;1;1950;164/21;1150000;1608,392;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1150000;
01106;Rothneusiedl;84;1100;Rosiwalgasse;24-26;38/5;1724;Kaufvertrag;28.02.2020;GB;I;6,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;2;J;9;8;1;1;2013;219/21;1955000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1955000;
01107;Simmering;2540;1110;Mitterfeldgasse;18;700/40;630;Kaufvertrag;19.06.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;1960;8937/20;460000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;460000;
01213;Speising;1343;1130;Kraelitzgasse;5;389/12;76;MA 64-Bescheid;04.08.2020;W;I;6,5;o gk;200;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;8;1;1;1;;;60800;800;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;60800;
01401;Dornbach;2091;1170;Carl - Reichert -Gasse;28;885/4;50;MA 64-Bescheid;30.01.2020;W;I;7,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;23593;471,86;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;23593;
01306;Rudolfsheim;1665;1150;Anschützgasse;40;1579;1;MA 64-Bescheid;25.05.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;;9;1;1;1;;;3720;3720;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;3720;
01803;Inzersdorf;4083;1230;Laxenburger Straße;252;1439/23;107;MA 64-Bescheid;08.03.2021;GB;III;14,0;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;46010;430;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;46010;
01603;Donaufeld;791;1210;Baumberggasse;;1404/11;347;GRA Beschluss;01.03.2021;GS;;;;150 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;196055;565;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;196055;
01603;Donaufeld;791;1210;Baumberggasse;;1404/8;183;GRA Beschluss;01.03.2021;GS;;;;150 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;103395;565;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;103395;
01603;Donaufeld;791;1210;Baumberggasse;;1404/9;177;GRA Beschluss;01.03.2021;GS;;;;150 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;100005;565;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;100005;
01654;Eßling;656;1220;Greinzgasse;24;369/213;616;Kaufvertrag;15.12.2020;W;I;6;gr;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;735/21;420000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;420000;
01654;Eßling;765;1220;Viktor-Wittner-Gasse;17;294/52;466;Kaufvertrag;22.10.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;327/21;480000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;480000;
01651;Aspern;1705;1220;Flugfeldstraße;41-43;711/33;1050;Kaufvertrag;08.10.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;814/21;800000;761,9048;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;800000;
01651;Aspern;5108;1220;Kanalstraße;19;1266/115;604;Kaufvertrag;29.01.2021;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;853/21;695000;1150,662;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;695000;
01658;Hirschstetten;540;1220;Brunellengasse;8;332/28;518;Kaufvertrag;15.10.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;9;1;1;;857/21;392000;756,7568;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;392000;
01665;Stadlau;1920;1220;An der unteren Alten Donau;91/191A;467/188;296;Kaufvertrag;19.10.2020;GS;;;;80 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;1;J;9;9;1;1;;210/21;415000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;415000;
01209;Ober St.Veit;106;1130;Glasauergasse;32;219;683;Kaufvertrag;02.02.2021;W;I;7,5;g;tw. Schutzzone, tw. 4,5m;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;2;J;9;8;1;1;;417/21;1927500;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1927500;
01209;Ober St.Veit;3078;1130;Köchelgasse;3;836/5;3064;Kaufvertrag;10.12.2020;W;I;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;;J;8;8;1;1;;241/21;6150000;2007,18;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;6150000;
01201;Auhof;1807;1130;Granichstaedtengasse;62-64;1702;1050;Kaufvertrag;14.12.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;8;8;1;1;;320/21;1440000;1371,429;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1440000;
01806;Mauer;1629;1230;Schloßgartenstraße;41;626/5;380;Kaufvertrag;04.12.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;8;1;1;;166/21;645000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;645000;
01807;Rodaun;1054;1230;Willergasse;38;261/3;1226;Kaufvertrag;25.11.2020;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;8;8;1;1;;214/21;1200000;978,7928;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1200000;
01616;Stammersdorf;2036;1210;Untere Jungenberggasse;;2514;2553;Kaufvertrag;08.01.2021;SwwL;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Weingarten;;;9;9;1;1;;866/21;51060;20;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;51060;
01651;Aspern;6711;1220;Dumreichergasse;3;717/33;313;Kaufvertrag;08.10.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;8;9;1;1;2021;902/21;655000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;655000;
01102;Inzersdorf Stadt;489;1100;Van -der - Nüll - gasse;78;820/99;349;Kaufvertrag;25.09.2020;W;IV;18,0;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Mietwohnhaus voll/tw. vermietet;6;J;8;9;1;1;2019;9185/20;2773551;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2773551;
01209;Ober St.Veit;3128;1130;Wlassakstraße;106;972/10;13;Magistratsbeschluss;10.03.2021;Ekl;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;9;1;1;;;5850;450;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;5850;
01209;Ober St.Veit;2334;1130;Am Meisenbühel;5,6,7 u. 9;664/36;16;MA 64-Bescheid;15.03.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;N;1;8;1;1;;;9600;600;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;9600;
01301;Altmannsdorf;33;1120;An den Eisteichen;;271/3;3045;Kaufvertrag;09.11.2020;Epk;;;;ÖZ;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;N;8;9;1;1;;441/21;240000;78,81773;0;0;0;0;0;0;FALSCH;90;FALSCH;;;FALSCH;W  GV I 7,5  ÖZ;10;240000;
01803;Inzersdorf;3768;1230;Oberlaaer Straße;325-331;1131/3;12133;Kaufvertrag;17.12.2020;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;4;J;8;8;1;1;1970;6425/20;2810294;;0;0;0;0;0;0;FALSCH;90;FALSCH;;;FALSCH;GB3g;10;2810294;
01808;Siebenhirten;841;1230;Zwerggrabengasse;25;92/8;346;Kaufvertrag;30.11.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;90/21;380000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;380000;
01801;Atzgersdorf;2020;1230;Carlbergergasse;63/58;293/12;263;Kaufvertrag;06.08.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Kleingarten;;J;9;9;1;1;;524/21;150000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;150000;
01806;Mauer;1835;1230;Taglieberstraße;53;1132/14;393;Kaufvertrag;17.07.2020;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;6274/20;370000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;370000;
01804;Kalksburg;508;1230;Kalksburg-Kirchenplatz;4;70/1;670;Kaufvertrag;25.01.2021;W;I;5,5;g;Schutzzone;FALSCH;FALSCH;FALSCH;FALSCH;;Sonstiges;;J;9;8;1;1;;334/21;1005000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;1005000;
01204;Hadersdorf;977;1140;Laskywiesengasse;34A;856/1;575;Kaufvertrag;23.11.2020;W;I;6,5;o;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;231/21;251000;436,5217;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;251000;
01804;Kalksburg;39;1230;Mackgasse;1 u. 5;24/1;9292;Kaufvertrag;07.10.2020;W;III;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;Sonstiges;;J;8;8;1;1;;6101/20;2600000;;0;0;0;0;0;0;FALSCH;40;FALSCH;;;FALSCH;"WIIg
WI 4,5g";"30
30";2600000;
01654;Eßling;2088;1220;Schafflerhofstraße;145;396/668;492;Kaufvertrag;29.01.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;879/21;650000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;650000;
01654;Eßling;3666;1220;Romichgasse;16;356/92;900;Kaufvertrag;07.01.2021;W;I;6,5;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;8;1;1;;943/21;720000;800;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;720000;
01651;Aspern;1752;1220;Arztgasse;61;711/26;765;Kaufvertrag;26.01.2021;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;1145/21;645000;843,1373;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;645000;
01651;Aspern;867;1220;Kapellenweg;20;1087/39;636;Kaufvertrag;02.10.2020;W;I;6,5;o gk;200 m²;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;8;1;1;;992/21;670000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;670000;
01651;Aspern;2785;1220;Resedaweg;18;610/18;1481;Kaufvertrag;12.11.2020;W;I;;gk;Bausperre § 8 (1);FALSCH;FALSCH;FALSCH;WAHR;;Abbruchobjekt;2;J;9;9;1;1;;1139/21;180000;121,5395;0;0;0;0;0;0;FALSCH;60;WAHR;31.12.2045;2764;FALSCH;WI 6,5ogk;40;180000;
01651;Aspern;5548;1220;Kornblumenweg;2/70;592/86;292;Kaufvertrag;20.01.2021;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;1093/21;250000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;250000;
01658;Hirschstetten;599;1220;Brunellengasse;47;319/27;523;Kaufvertrag;09.10.2020;W;I;6;o gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;1;J;9;9;1;1;;882/21;340000;650,0956;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;340000;
01665;Stadlau;157;1220;Brausewettergasse;8;119/1;882;Kaufvertrag;29.01.2021;GB;II;;g;GV;FALSCH;FALSCH;FALSCH;FALSCH;;Betriebsobjekt;2;J;8;8;1;1;;1126/21;2700000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;2700000;
01107;Simmering;3116;1110;Lautensclägergasse;9;1909/14;289;Kaufvertrag;09.07.2020;GB;II;;g;;FALSCH;FALSCH;FALSCH;FALSCH;;unbebaut;;J;9;9;1;1;;6308/20;100000;346,0208;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;100000;
01103;Kaiserebersdorf;1811;1110;Neugebäudestraße;40;742/313;375;Kaufvertrag;08.07.2020;GS;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;1985;7253/20;460000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;460000;
01103;Kaiserebersdorf;2896;1110;hinter Simm . Hauptstraße;467;1688/53;448;Kaufvertrag;06.08.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;2006;10308/20;385000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;385000;
01109;Albern;190;1110;Warnekestraße;10;239/4;70193;Kaufvertrag;12.06.2020;GB;II;;g;BG;FALSCH;FALSCH;FALSCH;FALSCH;;Büro- u./o. Geschäftsgebäude;2;J;8;8;1;1;2004;6695/20;30118000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;30118000;
01103;Kaiserebersdorf;1935;1110;südl . Simm. Hauptstraße;287;742/2;395;Kaufvertrag;07.05.2020;GS;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;1;J;9;9;1;1;1960;5523/20;310000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;310000;
01107;Simmering;3802;1110;hinter Franz - Eder Weg;297;1287/258;243;Kaufvertrag;26.05.2020;Eklw;;;;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;;J;9;9;1;1;;49/2021;250000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;250000;
01658;Hirschstetten;1366;1220;Unterfeldweg;36;396/254;764;Kaufvertrag;04.02.2021;W;I;6,5;gk;tw. ogk;FALSCH;FALSCH;FALSCH;FALSCH;;Abbruchobjekt;2;J;9;9;1;1;;1272/21;400000;523,5602;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;400000;
01658;Hirschstetten;1137;1220;Ziegelhofstraße;109;383/9;744;Kaufvertrag;30.11.2020;W;I;6,5;gk;;FALSCH;FALSCH;FALSCH;FALSCH;;Ein-, Zweifamilienhaus;2;J;9;9;1;1;;7085/20;700000;;0;0;0;0;0;0;FALSCH;100;FALSCH;;;FALSCH;;;700000;
